id,nome,categoria,valor
141156,Sony Fone de Ouvido Bluetooth QLED 7438,Eletrônicos,3637.33
32874,Samsung Protetor de Surto Ultra Slim 5470,Eletrônicos,2619.91
36278,LG Fone de Ouvido Bluetooth Ultra Slim 6659,Eletrônicos,7342.68
99098,Razer Roteador Wi-Fi 6 Legion 7013,Informática,2334.16
45539,Logitech Mouse Sem Fio ThinkPad 8785,Informática,10609.24
15286,Asus Notebook Vostro 4110,Informática,12279.81
19298,JBL Smart TV 4K OLED 3549,Eletrônicos,8397.79
151877,Xiaomi Smartphone Carbon Edition 2600,Comunicação,7719.9
36656,Acer Mouse Sem Fio Nitro 5 2192,Informática,13621.9
73527,Panasonic Smart TV 4K QLED 9670,Eletrônicos,3067.01
164941,Samsung Capa de Silicone Edition 6580,Comunicação,777.62
10170,HP Teclado Mecânico Inspiron 5053,Informática,10976.39
82635,Realme Power Bank Edition 8120,Comunicação,5254.26
156726,HP SSD 1TB NVMe Inspiron 9928,Informática,9814.34
161110,TCL Micro-ondas Elite Edition 1101,Eletrônicos,3975.86
169682,HP Placa de Vídeo RTX Legion 7628,Informática,602.0
17536,MSI Mouse Sem Fio Nitro 5 4647,Informática,4463.38
46337,Sony Home Theater OLED 1500,Eletrônicos,4947.09
197449,LG Micro-ondas Ultra Slim 3980,Eletrônicos,9362.04
192441,Huawei Smartwatch Carbon Edition 6006,Comunicação,5007.26
157720,JBL Caixa de Som Echo QLED 9020,Eletrônicos,11782.86
185608,Apple Película de Vidro Redmi Note 6200,Comunicação,1485.71
4670,Corsair Roteador Wi-Fi 6 ThinkPad 5584,Informática,670.85
129897,Huawei Power Bank Carbon Edition 5169,Comunicação,3108.5
142594,Dell Placa de Vídeo RTX G Series 4334,Informática,12536.99
127977,TCL Protetor de Surto Crystal 698,Eletrônicos,5719.9
93299,Dell Monitor Gamer G Series 6551,Informática,9922.33
131766,Panasonic Home Theater Crystal 4254,Eletrônicos,2428.08
188366,Sony Micro-ondas Plus 1166,Eletrônicos,5223.09
161321,Razer SSD 1TB NVMe Inspiron 5884,Informática,13325.96
100305,Acer Monitor Gamer Nitro 5 2543,Informática,14791.47
126384,Dell Mouse Sem Fio ROG Strix 7172,Informática,9562.46
63479,Sony Protetor de Surto QLED 3162,Eletrônicos,3455.83
137033,HP Placa de Vídeo RTX MacBook Air 2268,Informática,3134.17
97087,Apple SSD 1TB NVMe MacBook Air 3011,Informática,12126.36
107376,Huawei Película de Vidro Global 9198,Comunicação,6582.99
66022,Philips Cabo HDMI 2.1 Plus 5666,Eletrônicos,3111.49
67685,Philips Fone de Ouvido Bluetooth QLED 8745,Eletrônicos,11673.27
52958,Samsung Fone de Ouvido Bluetooth Pro 2024 5042,Eletrônicos,10430.11
172124,Lenovo Webcam Full HD G Series 5283,Informática,13305.49
81753,Corsair SSD 1TB NVMe G Series 3724,Informática,5374.68
86099,Huawei Power Bank Moto G 6700,Comunicação,5172.98
173691,Sony Protetor de Surto Ultra Slim 2438,Eletrônicos,4619.93
84965,Huawei Smartphone Carbon Edition 4692,Comunicação,3542.32
35975,Philips Smart TV 4K Pro 2024 6393,Eletrônicos,10366.71
120923,Razer Mouse Sem Fio ThinkPad 4885,Informática,2366.65
198168,Asus Notebook G Series 6957,Informática,1421.48
90950,Corsair Monitor Gamer ThinkPad 5202,Informática,8610.24
23993,Xiaomi Película de Vidro Redmi Note 1022,Comunicação,1011.2
68191,Apple Mouse Sem Fio ROG Strix 2342,Informática,8868.4
157493,Philips Protetor de Surto Crystal 5488,Eletrônicos,8740.03
170947,Corsair Teclado Mecânico Vostro 6897,Informática,4168.48
62760,HP Placa de Vídeo RTX G Series 2516,Informática,13814.82
147820,Logitech Roteador Wi-Fi 6 ThinkPad 2344,Informática,3587.94
74053,JBL Home Theater Elite Edition 2396,Eletrônicos,8221.9
143633,Realme Smartwatch Moto G 2994,Comunicação,468.18
161619,Apple SSD 1TB NVMe ThinkPad 137,Informática,5633.4
164075,MSI Mouse Sem Fio ThinkPad 7093,Informática,12091.27
50896,Sony Soundbar Plus 7237,Eletrônicos,1533.33
17321,Razer Placa de Vídeo RTX ROG Strix 3529,Informática,11251.61
88976,Oppo Smartwatch Galaxy S23 5356,Comunicação,3514.63
128086,HP Monitor Gamer Nitro 5 1181,Informática,8289.43
33315,Oppo Modem 5G Global 6948,Comunicação,720.6
177793,Lenovo Mouse Sem Fio G Series 5073,Informática,10889.38
71015,Oppo Smartphone Edition 7085,Comunicação,5004.18
149447,Panasonic Home Theater Elite Edition 1145,Eletrônicos,11886.55
91731,Oppo Power Bank iPhone 15 2079,Comunicação,1745.24
63884,Apple Webcam Full HD MacBook Air 3041,Informática,10410.29
107068,Asus Monitor Gamer ROG Strix 6378,Informática,1212.3
30638,Razer Notebook ThinkPad 7428,Informática,14722.67
142582,Huawei Headset com Microfone Moto G 6589,Comunicação,2998.08
13481,MSI Teclado Mecânico Inspiron 3651,Informática,3260.01
156950,Sony Smart TV 4K Series X 619,Eletrônicos,7330.3
189314,Xiaomi Capa de Silicone Galaxy S23 7087,Comunicação,3968.38
110969,Corsair Monitor Gamer G Series 7111,Informática,2872.1
19127,Huawei Película de Vidro Edition 315,Comunicação,5644.01
112267,MSI Monitor Gamer Legion 4748,Informática,5424.25
4398,Huawei Carregador Rápido iPhone 15 9799,Comunicação,724.8
177346,TCL Soundbar Plus 7741,Eletrônicos,4864.48
139845,Oppo Película de Vidro Galaxy S23 5113,Comunicação,7644.37
131429,Razer Monitor Gamer G Series 9901,Informática,9022.09
145723,Bose Home Theater OLED 4807,Eletrônicos,6025.24
135442,Motorola Smartwatch Moto G 5486,Comunicação,1838.3
45947,Asus Placa de Vídeo RTX Vostro 8685,Informática,517.63
60069,Panasonic Protetor de Surto Plus 3918,Eletrônicos,9843.55
76695,Logitech Mouse Sem Fio ThinkPad 2751,Informática,12439.13
95507,LG Soundbar Ultra Slim 7331,Eletrônicos,7352.26
157232,Apple Webcam Full HD ROG Strix 4372,Informática,13368.16
46998,HP Notebook Legion 9329,Informática,5700.08
71842,LG Home Theater Ultra Slim 7501,Eletrônicos,6628.43
14850,Apple Capa de Silicone Edition 9761,Comunicação,2723.06
138817,Dell Roteador Wi-Fi 6 Vostro 2559,Informática,2178.9
2591,Sony Protetor de Surto Pro 2024 2293,Eletrônicos,8892.75
34209,Corsair Placa de Vídeo RTX G Series 4367,Informática,11920.93
147125,Huawei Película de Vidro Edition 5160,Comunicação,352.53
132968,Sony Smart TV 4K Pro 2024 1746,Eletrônicos,8782.93
66544,TCL Smart TV 4K OLED 4431,Eletrônicos,8587.37
59597,Xiaomi Headset com Microfone Edition 1308,Comunicação,761.52
6646,Samsung Smartwatch Galaxy S23 8495,Comunicação,5717.05
170832,Dell SSD 1TB NVMe Inspiron 2577,Informática,11576.83
196961,Dell Monitor Gamer Legion 6426,Informática,4723.08
8733,HP SSD 1TB NVMe Legion 5266,Informática,12860.6
151000,Huawei Modem 5G iPhone 15 8425,Comunicação,3229.73
59610,Acer Roteador Wi-Fi 6 G Series 8765,Informática,4424.45
6650,Huawei Power Bank Global 1531,Comunicação,1875.83
56221,Corsair Teclado Mecânico Vostro 5716,Informática,14579.62
62716,Corsair Roteador Wi-Fi 6 Inspiron 566,Informática,11073.55
57938,Corsair Mouse Sem Fio MacBook Air 1326,Informática,7680.29
28088,Corsair Monitor Gamer ROG Strix 3720,Informática,5926.57
24263,Realme Capa de Silicone Pixel 8 8242,Comunicação,5978.56
157537,Sony Soundbar Ultra Slim 2812,Eletrônicos,2528.22
64805,Dell Teclado Mecânico Vostro 7428,Informática,10851.76
171992,Samsung Smart TV 4K QLED 7449,Eletrônicos,9474.76
175227,Bose Micro-ondas Series X 7899,Eletrônicos,5841.69
78674,Sony Protetor de Surto Ultra Slim 7456,Eletrônicos,4167.6
167517,MSI Teclado Mecânico Legion 3821,Informática,2312.49
126489,JBL Cabo HDMI 2.1 Elite Edition 407,Eletrônicos,5047.17
16201,Motorola Capa de Silicone Global 9632,Comunicação,3258.48
194059,Apple SSD 1TB NVMe Nitro 5 636,Informática,2384.82
126065,LG Home Theater OLED 8617,Eletrônicos,1562.72
36007,Bose Fone de Ouvido Bluetooth Plus 3450,Eletrônicos,10358.05
118218,Samsung Película de Vidro Edition 6714,Comunicação,1700.42
192197,TCL Soundbar OLED 5368,Eletrônicos,2074.53
71871,Panasonic Protetor de Surto Elite Edition 470,Eletrônicos,7566.23
137401,Motorola Carregador Rápido Redmi Note 3379,Comunicação,5746.4
143075,Nokia Smartwatch Carbon Edition 2691,Comunicação,7042.21
155520,HP Teclado Mecânico ThinkPad 554,Informática,1699.56
124895,Apple Webcam Full HD G Series 7775,Informática,10491.3
152637,JBL Fone de Ouvido Bluetooth Ultra Slim 2223,Eletrônicos,2039.09
96882,Razer SSD 1TB NVMe G Series 3423,Informática,5075.41
198227,Samsung Modem 5G Moto G 1737,Comunicação,5031.47
92674,Dell Teclado Mecânico G Series 6353,Informática,3720.32
80426,MSI Monitor Gamer ROG Strix 6871,Informática,12271.97
16193,Panasonic Soundbar Elite Edition 6796,Eletrônicos,2269.39
75651,Nokia Power Bank Moto G 3316,Comunicação,2390.73
49489,Realme Modem 5G Global 5450,Comunicação,4547.83
118263,Samsung Smartwatch iPhone 15 2386,Comunicação,1478.45
187707,Oppo Headset com Microfone Global 5223,Comunicação,3637.04
31414,Asus Webcam Full HD Legion 2290,Informática,5577.25
157244,Oppo Headset com Microfone Redmi Note 7031,Comunicação,4560.7
49169,Apple Power Bank Carbon Edition 1743,Comunicação,1499.48
186523,Oppo Carregador Rápido Galaxy S23 8188,Comunicação,1579.16
99197,Dell Roteador Wi-Fi 6 G Series 7010,Informática,8520.99
96150,TCL Fone de Ouvido Bluetooth Pro 2024 3404,Eletrônicos,4440.18
50397,Philips Micro-ondas OLED 2265,Eletrônicos,11142.38
72153,Lenovo Webcam Full HD Legion 5245,Informática,9705.04
66586,Logitech Roteador Wi-Fi 6 Nitro 5 1609,Informática,12038.55
24086,Sony Soundbar Ultra Slim 7686,Eletrônicos,10530.42
10189,Nokia Smartwatch iPhone 15 3697,Comunicação,5229.92
179786,Huawei Smartphone iPhone 15 3736,Comunicação,7099.64
175544,TCL Soundbar Ultra Slim 9910,Eletrônicos,4364.29
25270,Oppo Modem 5G Moto G 2445,Comunicação,5326.54
65468,Samsung Headset com Microfone iPhone 15 4261,Comunicação,5531.39
85088,Sony Smart TV 4K Elite Edition 6013,Eletrônicos,3595.6
17113,Lenovo SSD 1TB NVMe ThinkPad 809,Informática,767.93
181933,Realme Capa de Silicone Pixel 8 1500,Comunicação,7325.09
197446,Samsung Headset com Microfone Edition 1751,Comunicação,7780.75
126320,Lenovo Notebook Nitro 5 9908,Informática,4524.41
44555,Acer Placa de Vídeo RTX MacBook Air 4621,Informática,1384.53
108099,Apple Roteador Wi-Fi 6 MacBook Air 3787,Informática,5162.5
15846,Huawei Power Bank Carbon Edition 3651,Comunicação,5355.44
8040,MSI Roteador Wi-Fi 6 Inspiron 2587,Informática,4158.86
172087,Apple Capa de Silicone Global 9315,Comunicação,4514.78
146211,Corsair SSD 1TB NVMe Inspiron 9023,Informática,11465.97
194911,HP Placa de Vídeo RTX G Series 1662,Informática,10283.66
100506,Oppo Smartwatch Redmi Note 4029,Comunicação,5490.43
166441,Asus Webcam Full HD ROG Strix 9777,Informática,13210.43
58840,TCL Smart TV 4K Crystal 9097,Eletrônicos,7103.31
165519,Philips Caixa de Som Echo Plus 6834,Eletrônicos,3008.03
170753,Razer Mouse Sem Fio Legion 5377,Informática,2354.83
97197,TCL Caixa de Som Echo Series X 2722,Eletrônicos,2016.5
49075,Samsung Cabo HDMI 2.1 Pro 2024 4817,Eletrônicos,1869.01
142623,Asus Mouse Sem Fio Inspiron 9520,Informática,12345.97
53147,JBL Protetor de Surto QLED 7294,Eletrônicos,8887.4
191131,Logitech SSD 1TB NVMe Legion 5143,Informática,7898.71
104380,Apple Smartwatch Edition 7591,Comunicação,3507.66
27169,Panasonic Micro-ondas OLED 2934,Eletrônicos,8522.37
197102,Acer Notebook ROG Strix 5593,Informática,2916.07
16965,Oppo Smartphone Carbon Edition 217,Comunicação,486.6
172474,Asus SSD 1TB NVMe Inspiron 7096,Informática,7601.28
174445,MSI SSD 1TB NVMe Vostro 2437,Informática,8690.61
25239,Nokia Carregador Rápido Carbon Edition 939,Comunicação,422.31
60626,Lenovo SSD 1TB NVMe Nitro 5 4659,Informática,9609.03
65839,Bose Home Theater Series X 4686,Eletrônicos,6423.74
144562,JBL Soundbar Elite Edition 1073,Eletrônicos,6113.83
142352,Bose Fone de Ouvido Bluetooth Pro 2024 9938,Eletrônicos,9183.66
86015,TCL Caixa de Som Echo OLED 6797,Eletrônicos,11324.93
189895,MSI SSD 1TB NVMe Legion 2987,Informática,9905.66
180795,Oppo Modem 5G Pixel 8 470,Comunicação,3035.73
111253,Corsair Teclado Mecânico ThinkPad 5758,Informática,12928.36
189498,Philips Smart TV 4K Series X 5089,Eletrônicos,7423.98
1094,LG Smart TV 4K QLED 8138,Eletrônicos,2619.83
123042,Huawei Power Bank Global 3734,Comunicação,7261.84
2731,Corsair Notebook G Series 7852,Informática,14805.7
172244,Apple Capa de Silicone Edition 953,Comunicação,2077.72
84298,Panasonic Protetor de Surto Crystal 4800,Eletrônicos,1776.87
94985,HP Mouse Sem Fio Inspiron 2878,Informática,2793.49
168697,HP Roteador Wi-Fi 6 MacBook Air 2400,Informática,14388.77
48153,Bose Micro-ondas Pro 2024 8429,Eletrônicos,4089.53
117086,LG Fone de Ouvido Bluetooth Crystal 745,Eletrônicos,9903.28
139399,Apple Roteador Wi-Fi 6 Legion 2095,Informática,8720.63
33653,Huawei Power Bank iPhone 15 368,Comunicação,6492.8
65734,Apple Power Bank Edition 7049,Comunicação,868.07
22117,Acer Mouse Sem Fio G Series 1075,Informática,14121.53
169009,Xiaomi Power Bank Moto G 2569,Comunicação,6050.85
67945,Huawei Smartphone Moto G 3199,Comunicação,998.52
76335,Huawei Capa de Silicone Edition 9091,Comunicação,2857.9
124548,Apple Notebook ThinkPad 2003,Informática,6560.26
171312,Motorola Power Bank Redmi Note 391,Comunicação,689.67
175130,MSI SSD 1TB NVMe ThinkPad 3363,Informática,7584.94
116930,Realme Capa de Silicone Global 7864,Comunicação,5227.28
46785,Sony Caixa de Som Echo Pro 2024 425,Eletrônicos,5467.92
8906,Lenovo Notebook Inspiron 1029,Informática,8553.8
62139,Lenovo Webcam Full HD ThinkPad 3709,Informática,3972.98
60521,MSI Mouse Sem Fio ROG Strix 3360,Informática,12181.66
128158,HP Monitor Gamer ThinkPad 5091,Informática,10096.55
115797,Acer Placa de Vídeo RTX Nitro 5 3908,Informática,6726.4
72907,Huawei Carregador Rápido Moto G 7698,Comunicação,7437.91
178475,Samsung Smart TV 4K OLED 4307,Eletrônicos,9693.81
114769,Apple Power Bank Carbon Edition 9878,Comunicação,5852.01
77680,Oppo Carregador Rápido Global 8598,Comunicação,5269.44
196480,Razer Roteador Wi-Fi 6 G Series 2926,Informática,602.66
126771,Acer Mouse Sem Fio Vostro 4312,Informática,10303.21
145262,Corsair SSD 1TB NVMe MacBook Air 7713,Informática,3666.89
145721,JBL Micro-ondas Pro 2024 7782,Eletrônicos,1728.78
111346,Asus Placa de Vídeo RTX Nitro 5 9004,Informática,6748.17
118236,Nokia Modem 5G Carbon Edition 4720,Comunicação,6026.13
156603,Corsair Webcam Full HD Vostro 4284,Informática,1511.43
185601,Xiaomi Película de Vidro Redmi Note 5233,Comunicação,2969.4
183166,Realme Headset com Microfone Pixel 8 705,Comunicação,264.92
141950,Logitech Placa de Vídeo RTX ThinkPad 4664,Informática,9623.77
160366,HP Placa de Vídeo RTX Legion 5590,Informática,12653.88
83934,HP SSD 1TB NVMe ThinkPad 9018,Informática,2548.06
164044,Philips Home Theater Plus 469,Eletrônicos,10185.68
47501,LG Smart TV 4K OLED 5320,Eletrônicos,4784.27
39078,LG Micro-ondas QLED 6904,Eletrônicos,9931.36
96519,LG Home Theater Elite Edition 2253,Eletrônicos,1711.4
86559,Samsung Smart TV 4K Pro 2024 4437,Eletrônicos,2718.37
177006,Realme Carregador Rápido Galaxy S23 7477,Comunicação,3737.01
120653,Razer Webcam Full HD Nitro 5 7639,Informática,12943.53
161728,LG Caixa de Som Echo OLED 6104,Eletrônicos,6427.63
66520,Apple Capa de Silicone Galaxy S23 4169,Comunicação,3757.99
74727,Bose Caixa de Som Echo Series X 9643,Eletrônicos,5473.59
101202,Apple Monitor Gamer ROG Strix 5458,Informática,5734.57
124813,MSI SSD 1TB NVMe Legion 9476,Informática,2605.65
126476,Samsung Modem 5G Galaxy S23 4157,Comunicação,3637.37
27078,Nokia Película de Vidro Global 529,Comunicação,2197.79
121263,Huawei Smartphone Redmi Note 980,Comunicação,2469.04
57243,Apple SSD 1TB NVMe ROG Strix 9255,Informática,8239.32
155582,TCL Fone de Ouvido Bluetooth Crystal 3059,Eletrônicos,6043.1
72038,Xiaomi Capa de Silicone Pixel 8 8983,Comunicação,1718.47
85765,Asus Monitor Gamer MacBook Air 54,Informática,14125.51
52229,LG Protetor de Surto Elite Edition 5388,Eletrônicos,4902.13
35543,Panasonic Caixa de Som Echo QLED 2872,Eletrônicos,3518.83
97190,Apple SSD 1TB NVMe Legion 2519,Informática,1775.12
33764,Logitech Roteador Wi-Fi 6 Vostro 6142,Informática,7951.45
50523,Motorola Headset com Microfone Galaxy S23 6544,Comunicação,1838.38
30981,Lenovo Webcam Full HD Legion 2984,Informática,9424.35
80895,Realme Power Bank Carbon Edition 7386,Comunicação,7533.74
142110,HP Roteador Wi-Fi 6 G Series 2576,Informática,7698.86
143625,Sony Fone de Ouvido Bluetooth Ultra Slim 1625,Eletrônicos,8722.77
106462,Nokia Modem 5G Edition 4421,Comunicação,2169.8
163080,Panasonic Protetor de Surto Plus 693,Eletrônicos,1830.8
135153,Oppo Smartphone iPhone 15 2586,Comunicação,3786.32
162096,Realme Power Bank Moto G 951,Comunicação,2625.91
143172,Panasonic Protetor de Surto Ultra Slim 3675,Eletrônicos,11870.66
62352,Samsung Smartwatch Moto G 6930,Comunicação,369.17
9409,Samsung Capa de Silicone Global 5767,Comunicação,876.72
50350,Apple Modem 5G Carbon Edition 7143,Comunicação,2323.23
156240,MSI Notebook ROG Strix 2587,Informática,3382.96
140176,Asus Notebook Inspiron 4978,Informática,4097.0
184829,Logitech Placa de Vídeo RTX ROG Strix 3733,Informática,3289.72
199969,Huawei Carregador Rápido Pixel 8 2836,Comunicação,6468.2
199704,Philips Protetor de Surto Plus 3705,Eletrônicos,7499.36
90647,Razer Notebook Inspiron 6902,Informática,8001.01
2794,Lenovo Roteador Wi-Fi 6 MacBook Air 3162,Informática,3637.91
87840,Lenovo Roteador Wi-Fi 6 ThinkPad 593,Informática,5378.91
76309,Oppo Power Bank Carbon Edition 415,Comunicação,2128.54
111408,Oppo Película de Vidro Redmi Note 4231,Comunicação,6915.96
33565,Realme Película de Vidro Galaxy S23 9703,Comunicação,1320.15
183150,Lenovo Webcam Full HD MacBook Air 7549,Informática,5013.92
71032,Panasonic Fone de Ouvido Bluetooth OLED 8970,Eletrônicos,4746.43
198794,Realme Carregador Rápido Edition 6342,Comunicação,3770.9
115774,Samsung Modem 5G Galaxy S23 9629,Comunicação,1754.59
181319,Huawei Headset com Microfone Galaxy S23 4299,Comunicação,1827.09
180619,Bose Home Theater Crystal 5012,Eletrônicos,11374.17
81514,LG Cabo HDMI 2.1 Elite Edition 29,Eletrônicos,10761.65
154839,Corsair Notebook MacBook Air 8610,Informática,10581.6
54336,Razer Teclado Mecânico MacBook Air 3084,Informática,1533.88
156971,JBL Fone de Ouvido Bluetooth Plus 8169,Eletrônicos,9317.42
127108,Realme Carregador Rápido Redmi Note 490,Comunicação,388.03
156151,Sony Fone de Ouvido Bluetooth Crystal 2039,Eletrônicos,11867.46
42114,Realme Carregador Rápido Moto G 8536,Comunicação,108.28
191345,HP Monitor Gamer Inspiron 8555,Informática,11001.09
148165,Sony Micro-ondas Plus 8506,Eletrônicos,6891.71
44273,Nokia Smartwatch Moto G 2308,Comunicação,7732.29
65835,Panasonic Smart TV 4K Plus 9818,Eletrônicos,10971.19
90112,MSI Notebook ROG Strix 4802,Informática,7488.99
6774,Huawei Smartphone Moto G 3485,Comunicação,1859.42
47905,Logitech Teclado Mecânico Legion 7830,Informática,8615.39
54744,Philips Soundbar Crystal 5575,Eletrônicos,11936.56
104385,Corsair Roteador Wi-Fi 6 G Series 3435,Informática,560.82
45279,Lenovo Roteador Wi-Fi 6 G Series 9302,Informática,9027.67
57501,Realme Smartphone iPhone 15 4055,Comunicação,1758.55
188293,Apple SSD 1TB NVMe Nitro 5 2437,Informática,9045.94
158628,JBL Smart TV 4K Crystal 3898,Eletrônicos,4898.74
89091,Xiaomi Película de Vidro Pixel 8 4309,Comunicação,703.52
32345,Xiaomi Power Bank iPhone 15 8756,Comunicação,6637.35
102321,Huawei Carregador Rápido Carbon Edition 6111,Comunicação,6097.16
115112,Bose Caixa de Som Echo QLED 5768,Eletrônicos,5033.61
24093,Xiaomi Carregador Rápido Pixel 8 7654,Comunicação,7102.78
71185,JBL Protetor de Surto QLED 4495,Eletrônicos,6779.81
108948,Bose Soundbar QLED 2582,Eletrônicos,9926.63
177081,Oppo Power Bank Moto G 8829,Comunicação,3314.53
122731,HP Mouse Sem Fio MacBook Air 772,Informática,2461.48
181433,Realme Modem 5G Redmi Note 7506,Comunicação,564.32
45101,Xiaomi Modem 5G Carbon Edition 9336,Comunicação,4421.88
190082,Apple Smartwatch iPhone 15 1015,Comunicação,1584.18
62208,Oppo Modem 5G Galaxy S23 1636,Comunicação,3384.65
118938,Realme Capa de Silicone Global 3411,Comunicação,6059.88
9523,Dell Notebook G Series 7189,Informática,9657.65
127487,Oppo Capa de Silicone Pixel 8 4125,Comunicação,3369.26
189293,Philips Cabo HDMI 2.1 OLED 3234,Eletrônicos,4385.21
55363,Asus Placa de Vídeo RTX ThinkPad 25,Informática,9556.03
63538,Corsair Notebook Legion 9045,Informática,12740.75
40989,Panasonic Micro-ondas Pro 2024 2620,Eletrônicos,6302.06
147701,Huawei Power Bank Moto G 9814,Comunicação,7073.49
78129,Oppo Carregador Rápido Redmi Note 1250,Comunicação,2132.62
104430,Xiaomi Modem 5G Edition 9114,Comunicação,5136.05
42386,Acer Roteador Wi-Fi 6 ROG Strix 8726,Informática,9826.17
108794,Apple Roteador Wi-Fi 6 Inspiron 9820,Informática,755.93
182553,Asus Webcam Full HD MacBook Air 2018,Informática,3293.76
113273,JBL Micro-ondas Plus 1577,Eletrônicos,11553.96
2822,Apple Mouse Sem Fio Nitro 5 3879,Informática,9773.36
100727,LG Micro-ondas Crystal 5551,Eletrônicos,5240.53
28463,Realme Power Bank Edition 1782,Comunicação,3055.29
38662,Realme Smartphone Carbon Edition 2704,Comunicação,2823.36
120316,Realme Smartwatch Galaxy S23 5903,Comunicação,1902.63
90531,HP Notebook Legion 8112,Informática,2856.85
77716,Samsung Home Theater Series X 3382,Eletrônicos,3047.57
108972,Asus Roteador Wi-Fi 6 G Series 43,Informática,2950.65
146108,Asus Teclado Mecânico MacBook Air 7936,Informática,12727.01
17117,Apple Película de Vidro Moto G 8243,Comunicação,7788.65
12775,Bose Cabo HDMI 2.1 Series X 6811,Eletrônicos,4986.61
6541,Razer SSD 1TB NVMe ThinkPad 6133,Informática,8105.35
110413,Acer Placa de Vídeo RTX G Series 2524,Informática,14521.75
143462,Xiaomi Power Bank Edition 7057,Comunicação,2127.81
193694,Samsung Protetor de Surto Elite Edition 122,Eletrônicos,11146.05
123129,Asus Roteador Wi-Fi 6 ROG Strix 6702,Informática,11474.78
56045,JBL Cabo HDMI 2.1 QLED 3135,Eletrônicos,9580.64
138982,Apple Smartwatch Global 2081,Comunicação,4881.36
89999,Philips Protetor de Surto OLED 6131,Eletrônicos,11417.75
17256,Asus Notebook MacBook Air 1678,Informática,12860.92
14581,Philips Smart TV 4K OLED 5969,Eletrônicos,9631.52
109753,Asus Notebook Vostro 5168,Informática,2422.86
193156,MSI Teclado Mecânico ROG Strix 2907,Informática,2369.29
124494,Samsung Home Theater Plus 4296,Eletrônicos,8589.1
156075,Acer Mouse Sem Fio Legion 3824,Informática,8998.65
40911,HP Webcam Full HD Legion 8910,Informática,14052.45
53781,Huawei Carregador Rápido Carbon Edition 5905,Comunicação,628.7
152047,TCL Smart TV 4K Pro 2024 8626,Eletrônicos,10437.78
89698,Logitech Mouse Sem Fio Nitro 5 5430,Informática,11950.98
178374,Huawei Smartphone iPhone 15 6830,Comunicação,4177.28
159976,Sony Caixa de Som Echo Crystal 2899,Eletrônicos,11610.62
117687,TCL Home Theater Ultra Slim 7596,Eletrônicos,2780.71
121207,HP Teclado Mecânico ROG Strix 4834,Informática,9434.76
7477,Lenovo SSD 1TB NVMe ROG Strix 8022,Informática,1946.75
89985,Bose Home Theater Series X 9905,Eletrônicos,5866.99
26186,Sony Micro-ondas Plus 2494,Eletrônicos,11027.32
142919,Realme Película de Vidro Global 9124,Comunicação,7133.19
61997,JBL Smart TV 4K OLED 1268,Eletrônicos,3643.57
150823,Sony Soundbar Plus 9069,Eletrônicos,9953.18
5480,Xiaomi Modem 5G Galaxy S23 5882,Comunicação,5128.98
12902,LG Smart TV 4K Crystal 6673,Eletrônicos,11205.63
133317,Acer Notebook MacBook Air 8318,Informática,13762.56
30168,MSI Webcam Full HD Nitro 5 3191,Informática,11093.88
88022,Apple Mouse Sem Fio Legion 4511,Informática,9613.38
49388,Oppo Película de Vidro Pixel 8 7517,Comunicação,4809.06
125220,Nokia Smartphone Pixel 8 9109,Comunicação,4402.59
135530,JBL Micro-ondas Ultra Slim 2600,Eletrônicos,8899.89
31122,Sony Home Theater OLED 5095,Eletrônicos,1679.16
45356,Acer Teclado Mecânico Vostro 8391,Informática,5884.12
41668,Nokia Carregador Rápido Redmi Note 7785,Comunicação,3294.62
31676,Acer Webcam Full HD Nitro 5 5481,Informática,8506.92
104783,Panasonic Home Theater Series X 6372,Eletrônicos,8096.38
163201,Huawei Headset com Microfone Carbon Edition 5106,Comunicação,5730.03
100587,LG Cabo HDMI 2.1 Plus 549,Eletrônicos,9792.04
170457,LG Caixa de Som Echo Elite Edition 3516,Eletrônicos,7583.88
13896,JBL Home Theater QLED 6522,Eletrônicos,6406.15
167086,Apple Roteador Wi-Fi 6 Nitro 5 3678,Informática,12935.9
68877,Philips Smart TV 4K QLED 4710,Eletrônicos,2421.2
6238,Samsung Protetor de Surto Plus 774,Eletrônicos,11022.77
195089,Corsair Placa de Vídeo RTX G Series 7013,Informática,5406.65
118839,Motorola Capa de Silicone Edition 402,Comunicação,6132.55
32854,Panasonic Protetor de Surto QLED 937,Eletrônicos,11302.13
74037,TCL Micro-ondas OLED 6774,Eletrônicos,5481.2
44024,Realme Capa de Silicone Pixel 8 6677,Comunicação,485.73
137899,LG Smart TV 4K Elite Edition 7073,Eletrônicos,10045.5
137722,Lenovo Monitor Gamer MacBook Air 9624,Informática,8530.16
134678,Asus Roteador Wi-Fi 6 ThinkPad 1659,Informática,12669.47
6323,Asus Teclado Mecânico MacBook Air 103,Informática,3018.89
182808,Dell Monitor Gamer Vostro 489,Informática,14112.16
185814,Philips Fone de Ouvido Bluetooth Ultra Slim 5473,Eletrônicos,9362.21
186983,Motorola Modem 5G Galaxy S23 1823,Comunicação,5683.03
116691,Apple Carregador Rápido Carbon Edition 5759,Comunicação,1309.12
99890,Samsung Smartphone Pixel 8 2344,Comunicação,6727.6
135503,JBL Cabo HDMI 2.1 Elite Edition 9283,Eletrônicos,7015.29
96315,Xiaomi Smartphone Pixel 8 4658,Comunicação,95.09
